Image Index,points_left_lung,points_right_lung
00001521_000.png,"[(128, 974), (153, 782), (188, 459), (211, 318), (269, 212), (346, 137), (423, 125), (486, 166), (508, 249), (473, 409), (434, 628), (455, 701), (441, 772), (425, 878), (427, 918), (369, 963), (306, 986), (272, 997), (245, 1005), (184, 1008), (133, 989)]","[(573, 173), (596, 109), (684, 95), (746, 129), (844, 266), (871, 360), (889, 444), (899, 561), (912, 678), (910, 749), (925, 808), (933, 875), (935, 937), (951, 989), (931, 1014), (893, 990), (827, 963), (768, 949), (738, 925), (713, 829), (679, 775), (622, 728), (587, 638), (591, 554), (586, 478), (565, 393), (565, 338), (575, 258), (575, 222)]"
00001526_007.png,"[(138, 865), (165, 830), (170, 825), (236, 795), (273, 771), (339, 765), (409, 758), (448, 728), (440, 671), (442, 526), (466, 439), (470, 373), (483, 318), (491, 257), (494, 205), (493, 163), (477, 131), (435, 111), (386, 106), (312, 126), (229, 185), (171, 320), (160, 394), (151, 473), (142, 538), (130, 643), (116, 738), (114, 772), (107, 843)]","[(537, 192), (569, 133), (633, 124), (701, 144), (774, 199), (807, 270), (824, 345), (828, 420), (828, 498), (825, 567), (824, 650), (819, 729), (821, 839), (815, 883), (809, 919), (798, 915), (771, 873), (746, 838), (717, 804), (705, 720), (697, 665), (670, 624), (611, 563), (596, 538), (556, 480), (536, 429), (531, 394), (554, 309), (554, 288), (544, 243), (538, 221)]"
00001529_004.png,"[(101, 701), (132, 664), (181, 609), (240, 585), (302, 587), (374, 600), (402, 596), (427, 571), (433, 528), (444, 431), (460, 389), (484, 327), (502, 242), (492, 198), (470, 167), (456, 145), (380, 112), (315, 127), (249, 166), (197, 278), (152, 407), (137, 502), (124, 598), (109, 651)]","[(529, 200), (557, 152), (611, 137), (723, 176), (772, 213), (818, 314), (830, 381), (843, 469), (848, 508), (848, 623), (862, 689), (862, 735), (839, 763), (799, 719), (780, 693), (755, 670), (714, 630), (691, 593), (673, 544), (651, 507), (612, 476), (593, 454), (570, 400), (570, 375), (585, 334), (580, 310), (558, 289), (549, 280), (546, 260), (546, 226)]"
00001543_000.png,"[(260, 861), (298, 808), (375, 761), (455, 724), (542, 706), (541, 614), (529, 524), (529, 375), (547, 258), (555, 88), (502, 61), (337, 167), (286, 332), (253, 521), (266, 693), (257, 815)]","[(620, 333), (614, 258), (615, 167), (658, 94), (715, 99), (799, 162), (871, 301), (927, 480), (933, 600), (937, 703), (938, 764), (919, 765), (865, 738), (811, 738), (777, 713), (742, 617), (711, 541), (662, 451), (654, 424), (626, 373)]"
00001547_005.png,"[(162, 541), (161, 470), (183, 297), (203, 248), (255, 178), (307, 129), (425, 97), (502, 99), (564, 133), (536, 208), (508, 309), (504, 373), (500, 491), (500, 541), (497, 596), (491, 614), (399, 628), (356, 628), (288, 636), (226, 655), (187, 674), (175, 674), (159, 612), (146, 552)]","[(616, 362), (613, 337), (605, 297), (607, 241), (634, 183), (683, 131), (752, 116), (798, 128), (875, 183), (900, 211), (931, 273), (954, 393), (970, 446), (978, 494), (980, 570), (981, 607), (975, 651), (943, 712), (894, 694), (856, 672), (822, 640), (821, 596), (807, 542), (742, 452), (708, 417), (660, 396), (628, 380)]"
00001558_003.png,"[(74, 824), (103, 755), (165, 725), (216, 725), (276, 762), (350, 782), (378, 766), (356, 655), (375, 540), (390, 493), (432, 429), (445, 382), (464, 283), (447, 226), (411, 198), (257, 217), (206, 259), (174, 325), (140, 454), (123, 528), (108, 619), (82, 697), (71, 747), (64, 776)]","[(520, 241), (555, 179), (656, 159), (726, 201), (744, 263), (767, 305), (801, 387), (815, 434), (829, 498), (836, 569), (844, 621), (855, 678), (848, 711), (817, 737), (742, 709), (691, 669), (661, 637), (595, 555), (586, 521), (568, 413), (546, 362), (527, 313), (514, 262)]"
00001558_005.png,"[(106, 799), (178, 764), (246, 733), (285, 730), (335, 735), (386, 738), (415, 729), (408, 633), (413, 571), (438, 471), (472, 397), (474, 285), (476, 255), (455, 180), (374, 178), (217, 229), (178, 310), (145, 493), (125, 640), (120, 703)]","[(546, 280), (565, 218), (621, 191), (709, 186), (753, 218), (818, 298), (838, 341), (863, 434), (874, 500), (895, 580), (897, 608), (867, 669), (857, 689), (843, 702), (789, 696), (764, 669), (746, 647), (678, 573), (652, 544), (604, 480), (592, 449), (582, 391), (576, 365), (552, 340), (546, 313)]"
00001558_008.png,"[(97, 746), (163, 697), (226, 664), (307, 682), (347, 711), (373, 723), (391, 701), (363, 580), (381, 507), (400, 473), (437, 423), (457, 380), (472, 308), (493, 201), (480, 135), (408, 117), (340, 136), (256, 166), (210, 231), (183, 311), (127, 603), (96, 725)]","[(544, 211), (555, 165), (598, 119), (680, 122), (738, 166), (781, 208), (818, 253), (842, 360), (849, 415), (867, 488), (872, 562), (872, 605), (872, 669), (878, 718), (884, 784), (820, 771), (774, 707), (745, 643), (704, 583), (675, 534), (631, 497), (580, 454), (554, 410), (545, 362), (545, 271), (547, 234)]"
00001558_018.png,"[(255, 488), (294, 376), (397, 296), (499, 242), (523, 292), (546, 353), (554, 426), (550, 574), (559, 640), (576, 713), (585, 784), (569, 828), (459, 859), (362, 889), (312, 930), (250, 943), (213, 935), (216, 729), (225, 662), (238, 553)]","[(598, 298), (680, 261), (770, 282), (819, 335), (858, 392), (900, 458), (922, 540), (949, 654), (969, 710), (997, 793), (979, 847), (931, 827), (914, 799), (837, 693), (800, 662), (714, 607), (660, 591), (618, 507), (612, 419), (607, 289)]"
00001562_001.png,"[(182, 730), (201, 698), (249, 652), (302, 625), (387, 613), (449, 605), (467, 589), (470, 481), (475, 417), (499, 317), (504, 249), (474, 144), (344, 140), (295, 174), (254, 225), (199, 405), (186, 460), (167, 591), (165, 661)]","[(536, 228), (543, 176), (590, 128), (674, 139), (731, 181), (776, 229), (794, 257), (811, 308), (822, 384), (834, 505), (838, 626), (848, 679), (846, 706), (843, 712), (800, 679), (729, 630), (691, 579), (666, 515), (629, 459), (579, 424), (552, 374), (562, 340), (567, 296), (562, 288), (529, 248)]"
00001581_001.png,"[(137, 867), (180, 798), (227, 780), (292, 771), (385, 770), (417, 761), (456, 741), (451, 642), (466, 560), (501, 421), (514, 355), (543, 206), (524, 146), (482, 111), (420, 96), (315, 103), (272, 145), (240, 201), (200, 306), (183, 382), (183, 459), (182, 518), (173, 580), (152, 628), (148, 702), (133, 766), (127, 830)]","[(643, 251), (625, 211), (621, 155), (652, 86), (766, 102), (837, 143), (874, 198), (881, 262), (880, 349), (890, 427), (892, 576), (896, 599), (903, 706), (912, 766), (913, 812), (910, 884), (904, 923), (901, 936), (867, 906), (845, 875), (789, 830), (761, 797), (752, 751), (749, 688), (717, 609), (689, 559), (654, 516), (627, 484), (619, 430), (619, 380), (625, 340), (645, 319), (647, 280)]"
00001582_004.png,"[(196, 720), (216, 662), (282, 595), (338, 587), (384, 599), (418, 605), (438, 606), (466, 582), (424, 491), (425, 442), (478, 356), (513, 303), (528, 259), (534, 208), (534, 147), (520, 71), (511, 38), (501, 23), (457, 19), (374, 30), (334, 54), (297, 103), (263, 175), (253, 234), (228, 328), (213, 385), (196, 519), (192, 642)]","[(574, 149), (592, 75), (611, 40), (618, 6), (687, 21), (766, 52), (812, 136), (846, 296), (848, 350), (856, 536), (856, 614), (851, 653), (827, 666), (801, 640), (768, 563), (767, 467), (753, 426), (728, 385), (681, 332), (673, 319), (660, 291), (616, 245), (579, 190)]"
00001583_001.png,"[(118, 712), (221, 660), (306, 632), (358, 638), (398, 651), (438, 646), (443, 599), (433, 513), (434, 427), (465, 373), (506, 239), (503, 183), (438, 115), (294, 147), (228, 207), (161, 335), (134, 384), (94, 577), (93, 627), (91, 695)]","[(563, 219), (607, 126), (707, 115), (844, 162), (873, 242), (893, 398), (905, 477), (912, 608), (921, 695), (914, 739), (845, 683), (734, 660), (705, 630), (695, 578), (684, 523), (639, 475), (544, 442), (551, 368), (572, 312), (572, 266), (564, 229)]"
00001586_000.png,"[(165, 168), (199, 129), (248, 87), (309, 51), (366, 34), (426, 35), (436, 100), (433, 255), (434, 318), (433, 368), (405, 423), (393, 476), (362, 522), (360, 598), (295, 602), (194, 609), (130, 653), (91, 681), (71, 618), (78, 556), (107, 364), (116, 275), (143, 165)]","[(512, 121), (548, 87), (653, 83), (743, 156), (799, 212), (851, 308), (868, 360), (883, 419), (890, 505), (918, 573), (926, 637), (927, 667), (926, 709), (915, 728), (846, 682), (827, 660), (701, 579), (693, 550), (594, 471), (560, 440), (557, 400), (558, 324), (552, 295), (510, 228), (509, 172), (510, 155)]"
00001589_001.png,"[(64, 996), (135, 906), (229, 830), (353, 792), (395, 767), (448, 614), (467, 554), (471, 459), (486, 395), (500, 358), (519, 266), (526, 221), (522, 149), (500, 99), (380, 61), (262, 112), (213, 166), (168, 245), (139, 307), (105, 446), (88, 537), (63, 651), (58, 725), (48, 849), (46, 905), (43, 927)]","[(571, 125), (607, 79), (691, 72), (736, 90), (860, 161), (883, 215), (910, 324), (921, 396), (938, 502), (954, 578), (956, 661), (955, 732), (961, 835), (966, 901), (977, 988), (960, 1013), (920, 970), (910, 938), (846, 850), (737, 736), (706, 677), (697, 644), (657, 611), (610, 581), (589, 510), (611, 415), (611, 363), (577, 311), (565, 238), (563, 178), (561, 151)]"
00001592_000.png,"[(89, 848), (114, 798), (175, 735), (245, 695), (275, 702), (346, 735), (397, 735), (396, 672), (411, 613), (452, 493), (465, 398), (464, 312), (464, 188), (461, 142), (446, 111), (389, 77), (324, 77), (261, 117), (218, 190), (191, 234), (158, 286), (154, 340), (140, 455), (133, 497), (123, 611), (117, 659), (109, 705), (104, 755)]","[(514, 149), (536, 111), (645, 98), (723, 165), (800, 245), (814, 302), (813, 433), (814, 496), (832, 559), (836, 626), (847, 708), (863, 788), (876, 896), (876, 923), (823, 890), (805, 872), (777, 852), (722, 836), (695, 811), (739, 749), (715, 709), (663, 623), (640, 587), (599, 565), (567, 538), (540, 492), (551, 343), (566, 311), (546, 288), (524, 271), (510, 236), (510, 188)]"
00001595_003.png,"[(30, 610), (110, 586), (180, 581), (231, 585), (264, 585), (253, 538), (265, 486), (297, 445), (337, 395), (361, 321), (363, 297), (328, 280), (280, 287), (225, 304), (185, 335), (136, 378), (123, 410), (58, 517), (23, 561), (15, 595), (9, 619)]","[(437, 380), (459, 336), (506, 331), (542, 338), (645, 363), (689, 453), (712, 503), (724, 553), (743, 604), (766, 665), (757, 684), (739, 672), (678, 632), (661, 625), (632, 582), (624, 559), (594, 522), (549, 476), (503, 458), (475, 449), (451, 430), (435, 408)]"
00001609_002.png,"[(537, 538), (499, 599), (464, 668), (431, 732), (302, 734), (199, 751), (174, 784), (139, 664), (135, 561), (135, 381), (167, 282), (267, 168), (316, 130), (395, 138), (433, 179), (478, 346), (483, 434), (505, 477)]","[(547, 427), (520, 318), (518, 250), (586, 144), (646, 170), (687, 198), (776, 331), (807, 387), (853, 478), (870, 572), (881, 653), (901, 744), (915, 857), (919, 901), (919, 902), (897, 902), (806, 836), (778, 794), (728, 716), (677, 677), (628, 637), (619, 592), (621, 554), (590, 510), (560, 458)]"
00001616_000.png,"[(121, 683), (154, 603), (154, 510), (159, 438), (171, 355), (196, 287), (224, 218), (250, 175), (278, 144), (333, 103), (379, 86), (429, 86), (469, 105), (491, 139), (491, 175), (482, 298), (482, 349), (469, 401), (473, 456), (469, 523), (464, 571), (449, 642), (411, 662), (367, 634), (330, 628), (277, 633), (238, 650), (199, 670), (161, 702), (128, 723), (126, 686)]","[(543, 154), (538, 199), (559, 232), (559, 262), (559, 290), (572, 325), (591, 377), (592, 415), (602, 456), (673, 537), (705, 579), (719, 615), (737, 666), (760, 692), (780, 684), (835, 694), (860, 737), (882, 753), (894, 731), (895, 690), (886, 645), (881, 550), (868, 445), (855, 357), (839, 303), (809, 230), (789, 198), (744, 143), (693, 118), (639, 100), (580, 102), (546, 135), (545, 163)]"
00001626_000.png,"[(156, 539), (200, 509), (273, 492), (358, 499), (395, 501), (415, 500), (407, 464), (416, 421), (430, 393), (452, 369), (438, 323), (443, 304), (466, 277), (481, 258), (502, 223), (516, 179), (482, 107), (461, 74), (427, 62), (383, 65), (325, 75), (295, 91), (259, 123), (206, 185), (204, 237), (183, 281), (176, 319), (176, 355), (171, 383), (171, 409), (159, 451), (149, 519), (157, 541)]","[(590, 115), (610, 184), (650, 204), (654, 259), (645, 286), (635, 323), (663, 331), (709, 346), (744, 375), (791, 404), (805, 417), (829, 462), (848, 482), (884, 479), (982, 513), (987, 489), (967, 441), (961, 381), (920, 280), (900, 212), (861, 128), (825, 103), (759, 63), (696, 44), (655, 47), (591, 96)]"
00001629_000.png,"[(121, 766), (208, 690), (293, 664), (393, 659), (431, 675), (425, 638), (416, 608), (440, 507), (453, 447), (470, 413), (487, 369), (500, 290), (498, 223), (484, 195), (445, 169), (364, 161), (272, 187), (233, 235), (185, 300), (172, 385), (158, 451), (140, 500), (133, 561), (122, 596), (103, 715), (115, 752)]","[(566, 248), (570, 310), (587, 339), (594, 369), (586, 416), (571, 451), (671, 547), (719, 612), (736, 671), (737, 739), (760, 780), (793, 794), (849, 830), (882, 854), (904, 881), (916, 834), (904, 754), (900, 716), (891, 669), (890, 601), (879, 488), (875, 442), (869, 371), (849, 294), (801, 223), (783, 190), (709, 164), (666, 157), (632, 160), (587, 192), (563, 239)]"
00001634_005.png,"[(165, 699), (182, 639), (183, 578), (195, 523), (200, 470), (209, 431), (228, 361), (260, 318), (285, 267), (337, 223), (373, 198), (412, 181), (439, 178), (489, 198), (517, 218), (517, 269), (517, 329), (504, 352), (514, 392), (514, 417), (517, 457), (500, 475), (487, 485), (470, 509), (467, 520), (474, 559), (479, 587), (478, 596), (467, 618), (406, 615), (350, 613), (327, 618), (300, 629), (266, 647), (234, 673), (204, 684), (186, 705), (167, 710)]","[(621, 230), (604, 286), (611, 326), (617, 368), (627, 419), (629, 442), (647, 473), (661, 493), (685, 516), (707, 547), (719, 557), (733, 568), (752, 594), (751, 611), (754, 648), (755, 665), (781, 672), (807, 686), (838, 710), (851, 723), (871, 742), (897, 792), (905, 806), (917, 776), (907, 731), (908, 693), (907, 653), (891, 610), (894, 562), (891, 527), (887, 505), (887, 464), (881, 427), (868, 398), (851, 353), (841, 319), (813, 265), (780, 226), (760, 201), (742, 179), (722, 172), (695, 169), (662, 169), (638, 172), (617, 180), (585, 197), (573, 225), (574, 250), (609, 266)]"
00001637_002.png,"[(172, 750), (172, 750), (195, 726), (217, 708), (261, 681), (275, 675), (323, 655), (342, 648), (422, 636), (458, 627), (506, 616), (492, 565), (492, 539), (479, 505), (480, 467), (477, 446), (513, 393), (513, 348), (507, 306), (501, 265), (499, 239), (495, 202), (498, 160), (490, 120), (467, 91), (450, 75), (435, 67), (401, 65), (366, 76), (336, 99), (298, 121), (260, 146), (225, 177), (197, 232), (183, 276), (161, 356), (164, 394), (168, 474), (172, 518), (165, 573), (158, 611), (138, 649), (138, 696), (159, 737), (164, 740), (178, 748)]","[(591, 206), (602, 267), (611, 310), (630, 347), (661, 382), (686, 416), (711, 449), (732, 482), (728, 488), (728, 525), (712, 557), (704, 576), (727, 621), (722, 640), (839, 662), (868, 678), (900, 708), (919, 726), (932, 726), (935, 698), (946, 666), (936, 609), (936, 567), (936, 514), (931, 471), (928, 420), (925, 360), (893, 280), (886, 254), (869, 211), (850, 176), (764, 101), (764, 101), (710, 86), (668, 69), (630, 78), (610, 115), (592, 150), (585, 182), (588, 206)]"
00001640_000.png,"[(210, 662), (259, 651), (288, 639), (377, 632), (392, 653), (429, 644), (425, 626), (421, 596), (436, 569), (455, 543), (474, 515), (485, 462), (493, 440), (511, 402), (524, 349), (508, 354), (508, 295), (505, 278), (487, 243), (465, 224), (438, 209), (395, 207), (345, 226), (314, 286), (285, 305), (258, 371), (248, 421), (223, 528), (215, 572), (214, 604), (203, 635), (208, 660)]","[(578, 272), (567, 305), (565, 343), (570, 379), (579, 387), (589, 404), (580, 434), (575, 465), (584, 490), (593, 501), (615, 523), (625, 532), (644, 544), (663, 555), (682, 585), (689, 608), (689, 613), (695, 631), (696, 632), (692, 655), (697, 673), (706, 681), (729, 689), (765, 694), (779, 693), (799, 691), (809, 671), (821, 642), (830, 557), (827, 548), (821, 500), (798, 448), (789, 412), (780, 374), (775, 342), (762, 315), (750, 304), (739, 275), (727, 254), (709, 233), (687, 223), (659, 220), (627, 214), (619, 214), (600, 225), (582, 236), (572, 254), (570, 279)]"
00001643_000.png,"[(568, 148), (602, 127), (625, 122), (657, 118), (689, 108), (708, 107), (736, 113), (751, 127), (778, 167), (795, 190), (819, 239), (816, 277), (815, 300), (831, 326), (831, 335), (827, 360), (833, 386), (836, 421), (837, 443), (837, 487), (852, 518), (854, 536), (856, 565), (863, 583), (865, 609), (867, 631), (860, 639), (837, 664), (793, 659), (783, 659), (719, 640), (718, 638), (718, 611), (727, 596), (737, 581), (750, 550), (747, 515), (736, 489), (716, 452), (700, 432), (679, 416), (655, 391), (645, 363), (640, 330), (616, 305), (610, 294), (579, 280), (574, 271), (556, 240), (552, 210), (554, 183), (562, 162)]","[(203, 737), (228, 724), (260, 710), (255, 691), (314, 670), (365, 654), (402, 642), (449, 627), (475, 618), (485, 603), (487, 569), (485, 559), (473, 544), (472, 505), (467, 484), (467, 469), (475, 436), (486, 392), (486, 376), (491, 327), (494, 305), (485, 262), (468, 222), (468, 183), (473, 163), (472, 137), (468, 99), (463, 88), (449, 71), (434, 62), (414, 53), (402, 53), (399, 53), (336, 86), (325, 107), (315, 119), (298, 141), (270, 173), (268, 181), (253, 207), (245, 230), (234, 270), (227, 292), (225, 340), (215, 376), (213, 389), (209, 429), (207, 461), (197, 510), (197, 550), (197, 590), (196, 606), (195, 627), (192, 683), (192, 715), (193, 716), (204, 738)]"
00001650_011.png,"[(118, 668), (133, 644), (155, 620), (193, 594), (224, 583), (234, 579), (259, 572), (299, 565), (310, 565), (351, 576), (389, 598), (440, 628), (461, 643), (465, 644), (484, 638), (485, 633), (491, 601), (491, 576), (490, 558), (478, 538), (477, 522), (464, 467), (468, 407), (484, 380), (499, 358), (492, 324), (491, 292), (488, 282), (513, 245), (515, 186), (510, 136), (504, 112), (489, 93), (449, 70), (431, 70), (360, 72), (357, 73), (313, 92), (301, 99), (229, 131), (202, 183), (195, 217), (177, 257), (163, 314), (157, 343), (151, 384), (144, 423), (137, 469), (134, 484), (127, 513), (113, 595), (105, 658), (109, 672), (114, 672), (123, 670)]","[(609, 261), (625, 260), (638, 264), (657, 280), (657, 292), (655, 322), (656, 341), (659, 375), (658, 418), (656, 440), (661, 482), (701, 527), (725, 549), (760, 600), (788, 638), (824, 664), (852, 694), (872, 703), (908, 726), (936, 743), (970, 754), (963, 738), (961, 675), (961, 633), (936, 582), (925, 531), (939, 447), (931, 408), (920, 364), (917, 318), (899, 277), (884, 244), (857, 174), (827, 149), (792, 122), (752, 108), (701, 104), (662, 105), (623, 122), (593, 141), (578, 158), (570, 178), (568, 206), (587, 237), (617, 255), (641, 269)]"
